"Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages"
"00831","PO BOX","ST JOHN","VI","PRIMARY",18.33,-64.79,"NA-US-VI-ST JOHN","false",,,
"00840","STANDARD","FREDERIKSTED","VI","PRIMARY",17.71,-64.88,"NA-US-VI-FREDERIKSTED","false",,,
"00841","PO BOX","FREDERIKSTED","VI","PRIMARY",17.71,-64.88,"NA-US-VI-FREDERIKSTED","false",,,
"00850","STANDARD","KINGSHILL","VI","PRIMARY",17.76,-64.82,"NA-US-VI-KINGSHILL","false",,,
"00851","PO BOX","KINGSHILL","VI","PRIMARY",17.73,-64.80,"NA-US-VI-KINGSHILL","false",,,
"02478","STANDARD","BELMONT","MA","PRIMARY",42.39,-71.18,"NA-US-MA-BELMONT","false",12132,21169,955500316
"02479","PO BOX","WAVERLEY","MA","PRIMARY",42.39,-71.17,"NA-US-MA-WAVERLEY","false",,,
"02445","STANDARD","BROOKLINE","MA","PRIMARY",42.32,-71.14,"NA-US-MA-BROOKLINE","false",10219,16149,871688763
"02446","STANDARD","BROOKLINE","MA","PRIMARY",42.32,-71.14,"NA-US-MA-BROOKLINE","false",14601,21302,1038890274
"02447","PO BOX","BROOKLINE VILLAGE","MA","PRIMARY",42.33,-71.13,"NA-US-MA-BROOKLINE VILLAGE","false",,,
"02420","STANDARD","LEXINGTON","MA","PRIMARY",42.44,-71.23,"NA-US-MA-LEXINGTON","false",7062,13148,741054557
"02421","STANDARD","LEXINGTON","MA","PRIMARY",42.44,-71.23,"NA-US-MA-LEXINGTON","false",8122,15237,791322042
"02492","STANDARD","NEEDHAM","MA","PRIMARY",42.28,-71.24,"NA-US-MA-NEEDHAM","false",9394,17587,1060369022
"02494","STANDARD","NEEDHAM HEIGHTS","MA","PRIMARY",42.28,-71.24,"NA-US-MA-NEEDHAM HEIGHTS","false",4334,7910,368848894
"02456","PO BOX","NEW TOWN","MA","PRIMARY",42.33,-71.20,"NA-US-MA-NEW TOWN","false",,,
"02458","STANDARD","NEWTON","MA","PRIMARY",42.33,-71.20,"NA-US-MA-NEWTON","false",6418,10355,498332466
"02459","STANDARD","NEWTON CENTER","MA","PRIMARY",42.31,-71.19,"NA-US-MA-NEWTON CENTER","false",9031,16153,906510839
"02460","STANDARD","NEWTONVILLE","MA","PRIMARY",42.35,-71.20,"NA-US-MA-NEWTONVILLE","false",4687,7764,361543245
"02461","STANDARD","NEWTON HIGHLANDS","MA","PRIMARY",42.31,-71.20,"NA-US-MA-NEWTON HIGHLANDS","false",3521,6253,358055277
"02462","STANDARD","NEWTON LOWER FALLS","MA","PRIMARY",42.33,-71.25,"NA-US-MA-NEWTON LOWER FALLS","false",689,1184,50636755
"02464","STANDARD","NEWTON UPPER FALLS","MA","PRIMARY",42.31,-71.22,"NA-US-MA-NEWTON UPPER FALLS","false",1539,2480,93569510
"02465","STANDARD","WEST NEWTON","MA","PRIMARY",42.35,-71.22,"NA-US-MA-WEST NEWTON","false",5887,10288,583545368
"02466","STANDARD","AUBURNDALE","MA","PRIMARY",42.34,-71.24,"NA-US-MA-AUBURNDALE","false",3366,5838,255483758
"00960","PO BOX","BAYAMON","PR","PRIMARY",18.28,-66.13,"NA-US-PR-BAYAMON","false",,,
"00961","STANDARD","BAYAMON","PR","PRIMARY",18.41,-66.15,"NA-US-PR-BAYAMON","false",,,
"00962","STANDARD","CATANO","PR","PRIMARY",18.43,-66.11,"NA-US-PR-CATANO","false",,,
"00963","PO BOX","CATANO","PR","PRIMARY",18.43,-66.11,"NA-US-PR-CATANO","false",,,
"00975","UNIQUE","SAN JUAN","PR","PRIMARY",18.40,-66.06,"NA-US-PR-SAN JUAN","false",,,
"00976","STANDARD","TRUJILLO ALTO","PR","PRIMARY",18.36,-66.01,"NA-US-PR-TRUJILLO ALTO","false",,,
"00977","PO BOX","TRUJILLO ALTO","PR","PRIMARY",18.36,-66.01,"NA-US-PR-TRUJILLO ALTO","false",,,
"00978","PO BOX","SAINT JUST","PR","PRIMARY",18.37,-66.01,"NA-US-PR-SAINT JUST","false",,,
"00754","STANDARD","SAN LORENZO","PR","PRIMARY",18.19,-65.96,"NA-US-PR-SAN LORENZO","false",,,
"00685","STANDARD","SAN SEBASTIAN","PR","PRIMARY",18.33,-66.99,"NA-US-PR-SAN SEBASTIAN","false",,,
"00757","STANDARD","SANTA ISABEL","PR","PRIMARY",17.97,-66.40,"NA-US-PR-SANTA ISABEL","false",,,
"00953","STANDARD","TOA ALTA","PR","PRIMARY",18.39,-66.25,"NA-US-PR-TOA ALTA","false",,,
"00954","PO BOX","TOA ALTA","PR","PRIMARY",18.39,-66.25,"NA-US-PR-TOA ALTA","false",,,
"00949","STANDARD","TOA BAJA","PR","PRIMARY",18.44,-66.25,"NA-US-PR-TOA BAJA","false",,,
"00950","PO BOX","TOA BAJA","PR","PRIMARY",18.44,-66.25,"NA-US-PR-TOA BAJA","false",,,
"00951","PO BOX","TOA BAJA","PR","PRIMARY",18.44,-66.25,"NA-US-PR-TOA BAJA","false",,,
"00641","STANDARD","UTUADO","PR","PRIMARY",18.27,-66.70,"NA-US-PR-UTUADO","false",,,
"00692","STANDARD","VEGA ALTA","PR","PRIMARY",18.41,-66.32,"NA-US-PR-VEGA ALTA","false",,,
"00693","STANDARD","VEGA BAJA","PR","PRIMARY",18.44,-66.39,"NA-US-PR-VEGA BAJA","false",,,
"00694","PO BOX","VEGA BAJA","PR","PRIMARY",18.44,-66.39,"NA-US-PR-VEGA BAJA","false",,,
"00765","STANDARD","VIEQUES","PR","PRIMARY",18.42,-65.83,"NA-US-PR-VIEQUES","false",,,
"00766","STANDARD","VILLALBA","PR","PRIMARY",18.13,-66.48,"NA-US-PR-VILLALBA","false",,,
"00767","STANDARD","YABUCOA","PR","PRIMARY",18.04,-65.87,"NA-US-PR-YABUCOA","false",,,
"00698","STANDARD","YAUCO","PR","PRIMARY",18.03,-66.86,"NA-US-PR-YAUCO","false",,,
"02467","STANDARD","CHESTNUT HILL","MA","PRIMARY",42.31,-71.16,"NA-US-MA-CHESTNUT HILL","false",7725,13071,812720425
"02468","STANDARD","WABAN","MA","PRIMARY",42.32,-71.23,"NA-US-MA-WABAN","false",2772,5140,339797445
"02495","PO BOX","NONANTUM","MA","PRIMARY",42.33,-71.20,"NA-US-MA-NONANTUM","false",,,
"02451","STANDARD","WALTHAM","MA","PRIMARY",42.38,-71.24,"NA-US-MA-WALTHAM","false",9097,14526,491563149
"02452","STANDARD","WALTHAM","MA","PRIMARY",42.38,-71.24,"NA-US-MA-WALTHAM","false",6253,9731,321542033
"02453","STANDARD","WALTHAM","MA","PRIMARY",42.38,-71.24,"NA-US-MA-WALTHAM","false",13382,20076,608496212
"02454","PO BOX","WALTHAM","MA","PRIMARY",42.38,-71.24,"NA-US-MA-WALTHAM","false",348,473,10362378
"02455","PO BOX","NORTH WALTHAM","MA","PRIMARY",42.39,-71.22,"NA-US-MA-NORTH WALTHAM","false",,,
"02471","PO BOX","WATERTOWN","MA","PRIMARY",42.36,-71.17,"NA-US-MA-WATERTOWN","false",,,
"02472","STANDARD","WATERTOWN","MA","PRIMARY",42.36,-71.17,"NA-US-MA-WATERTOWN","false",17710,26221,892807332
"02477","UNIQUE","WATERTOWN","MA","PRIMARY",42.36,-71.17,"NA-US-MA-WATERTOWN","false",,,
"02457","PO BOX","BABSON PARK","MA","PRIMARY",42.29,-71.26,"NA-US-MA-BABSON PARK","false",,,
"02481","STANDARD","WELLESLEY HILLS","MA","PRIMARY",42.31,-71.27,"NA-US-MA-WELLESLEY HILLS","false",6960,13012,1359908283
"02482","STANDARD","WELLESLEY","MA","PRIMARY",42.30,-71.28,"NA-US-MA-WELLESLEY","false",4782,8821,725439303
"02493","STANDARD","WESTON","MA","PRIMARY",42.36,-71.26,"NA-US-MA-WESTON","false",5417,9839,1150142875
"02184","STANDARD","BRAINTREE","MA","PRIMARY",42.20,-71.00,"NA-US-MA-BRAINTREE","false",17935,30406,941914537
"02185","PO BOX","BRAINTREE","MA","PRIMARY",42.20,-71.00,"NA-US-MA-BRAINTREE","false",,,
"02186","STANDARD","MILTON","MA","PRIMARY",42.24,-71.08,"NA-US-MA-MILTON","false",12912,22628,1001964272
"02187","PO BOX","MILTON VILLAGE","MA","PRIMARY",42.26,-71.08,"NA-US-MA-MILTON VILLAGE","false",,,
"02169","STANDARD","QUINCY","MA","PRIMARY",42.26,-71.00,"NA-US-MA-QUINCY","false",28140,43214,1238343865
"02170","STANDARD","QUINCY","MA","PRIMARY",42.26,-71.00,"NA-US-MA-QUINCY","false",10181,16193,417072030
"02171","STANDARD","QUINCY","MA","PRIMARY",42.26,-71.00,"NA-US-MA-QUINCY","false",10118,15503,471739743
"02269","PO BOX","QUINCY","MA","PRIMARY",42.26,-71.00,"NA-US-MA-QUINCY","false",306,426,10946967
"02188","STANDARD","WEYMOUTH","MA","PRIMARY",42.20,-70.94,"NA-US-MA-WEYMOUTH","false",7491,12116,342621794
"02189","STANDARD","EAST WEYMOUTH","MA","PRIMARY",42.20,-70.94,"NA-US-MA-EAST WEYMOUTH","false",7242,11769,324178175
"02190","STANDARD","SOUTH WEYMOUTH","MA","PRIMARY",42.20,-70.94,"NA-US-MA-SOUTH WEYMOUTH","false",8381,13851,412748129
"02191","STANDARD","NORTH WEYMOUTH","MA","PRIMARY",42.20,-70.94,"NA-US-MA-NORTH WEYMOUTH","false",4523,7287,199695113
"01718","STANDARD","VILLAGE OF NAGOG WOODS","MA","PRIMARY",42.51,-71.41,"NA-US-MA-VILLAGE OF NAGOG WOODS","false",306,580,23316067
"01719","STANDARD","BOXBOROUGH","MA","PRIMARY",42.50,-71.50,"NA-US-MA-BOXBOROUGH","false",2581,4749,212380442
"01720","STANDARD","ACTON","MA","PRIMARY",42.48,-71.46,"NA-US-MA-ACTON","false",9967,19114,917472012
"02474","STANDARD","ARLINGTON","MA","PRIMARY",42.41,-71.16,"NA-US-MA-ARLINGTON","false",13880,22275,838343474
"02475","PO BOX","ARLINGTON HEIGHTS","MA","PRIMARY",42.41,-71.18,"NA-US-MA-ARLINGTON HEIGHTS","false",,,
"02476","STANDARD","ARLINGTON","MA","PRIMARY",42.41,-71.16,"NA-US-MA-ARLINGTON","false",8505,14383,585309228
"02150","STANDARD","CHELSEA","MA","PRIMARY",42.39,-71.03,"NA-US-MA-CHELSEA","false",14659,23718,451124760
"02149","STANDARD","EVERETT","MA","PRIMARY",42.40,-71.05,"NA-US-MA-EVERETT","false",18742,30367,612913534
"02152","STANDARD","WINTHROP","MA","PRIMARY",42.37,-70.98,"NA-US-MA-WINTHROP","false",8929,14181,397723233
"02151","STANDARD","REVERE","MA","PRIMARY",42.41,-70.99,"NA-US-MA-REVERE","false",24321,38954,817248740
"02148","STANDARD","MALDEN","MA","PRIMARY",42.43,-71.05,"NA-US-MA-MALDEN","false",29313,47104,1135121207
"02176","STANDARD","MELROSE","MA","PRIMARY",42.45,-71.05,"NA-US-MA-MELROSE","false",13768,23311,809527855
"02153","PO BOX","MEDFORD","MA","PRIMARY",42.42,-71.10,"NA-US-MA-MEDFORD","false",,,
"02155","STANDARD","MEDFORD","MA","PRIMARY",42.42,-71.10,"NA-US-MA-MEDFORD","false",28812,44783,1320430597
"02156","PO BOX","WEST MEDFORD","MA","PRIMARY",42.42,-71.13,"NA-US-MA-WEST MEDFORD","false",,,
"02143","STANDARD","SOMERVILLE","MA","PRIMARY",42.39,-71.10,"NA-US-MA-SOMERVILLE","false",13983,18622,593097281
"02144","STANDARD","SOMERVILLE","MA","PRIMARY",42.39,-71.10,"NA-US-MA-SOMERVILLE","false",13800,18051,665824100
"02145","STANDARD","SOMERVILLE","MA","PRIMARY",42.39,-71.10,"NA-US-MA-SOMERVILLE","false",12724,18704,460150998
"02180","STANDARD","STONEHAM","MA","PRIMARY",42.47,-71.09,"NA-US-MA-STONEHAM","false",11515,19086,590223756
"01913","STANDARD","AMESBURY","MA","PRIMARY",42.85,-70.92,"NA-US-MA-AMESBURY","false",8287,14037,413947797
"01810","STANDARD","ANDOVER","MA","PRIMARY",42.65,-71.14,"NA-US-MA-ANDOVER","false",16462,30346,1580077483
"01812","UNIQUE","ANDOVER","MA","PRIMARY",42.65,-71.14,"NA-US-MA-ANDOVER","false",,,
"01899","UNIQUE","ANDOVER","MA","PRIMARY",42.65,-71.14,"NA-US-MA-ANDOVER","false",,,
"05501","UNIQUE","ANDOVER","MA","PRIMARY",42.65,-71.14,"NA-US-MA-ANDOVER","false",,,
"01586","PO BOX","WEST MILLBURY","MA","PRIMARY",42.19,-71.76,"NA-US-MA-WEST MILLBURY","false",,,
"02054","STANDARD","MILLIS","MA","PRIMARY",42.16,-71.35,"NA-US-MA-MILLIS","false",4029,7110,226979837
"01529","STANDARD","MILLVILLE","MA","PRIMARY",42.03,-71.58,"NA-US-MA-MILLVILLE","false",1473,2734,75109565
"02350","PO BOX","MONPONSETT","MA","PRIMARY",42.02,-70.84,"NA-US-MA-MONPONSETT","false",260,447,10617039
"02553","PO BOX","MONUMENT BEACH","MA","PRIMARY",41.71,-70.60,"NA-US-MA-MONUMENT BEACH","false",641,1031,24119002
"02554","STANDARD","NANTUCKET","MA","PRIMARY",41.27,-70.10,"NA-US-MA-NANTUCKET","false",5048,7752,195641777
"02564","PO BOX","SIASCONSET","MA","PRIMARY",41.27,-70.00,"NA-US-MA-SIASCONSET","false",,,
"02584","PO BOX","NANTUCKET","MA","PRIMARY",41.27,-70.10,"NA-US-MA-NANTUCKET","false",1034,1700,46938856
"01760","STANDARD","NATICK","MA","PRIMARY",42.28,-71.35,"NA-US-MA-NATICK","false",16452,28611,1168655429
"01531","STANDARD","NEW BRAINTREE","MA","PRIMARY",42.31,-72.13,"NA-US-MA-NEW BRAINTREE","false",487,865,20971624
"01950","STANDARD","NEWBURYPORT","MA","PRIMARY",42.81,-70.88,"NA-US-MA-NEWBURYPORT","false",9069,15198,572238594
"01951","STANDARD","NEWBURY","MA","PRIMARY",42.80,-71.00,"NA-US-MA-NEWBURY","false",1885,3207,105731108
"01952","STANDARD","SALISBURY","MA","PRIMARY",42.83,-70.84,"NA-US-MA-SALISBURY","false",4142,6787,162040336
"02056","STANDARD","NORFOLK","MA","PRIMARY",42.11,-71.31,"NA-US-MA-NORFOLK","false",4404,8410,358517844
"02351","STANDARD","ABINGTON","MA","PRIMARY",42.11,-70.95,"NA-US-MA-ABINGTON","false",8076,13780,406154585
"01862","STANDARD","NORTH BILLERICA","MA","PRIMARY",42.57,-71.29,"NA-US-MA-NORTH BILLERICA","false",4758,8263,252218694
"01532","STANDARD","NORTHBOROUGH","MA","PRIMARY",42.31,-71.64,"NA-US-MA-NORTHBOROUGH","false",7078,13113,516896493
"01534","STANDARD","NORTHBRIDGE","MA","PRIMARY",42.15,-71.65,"NA-US-MA-NORTHBRIDGE","false",2672,4939,156930919
"01535","STANDARD","NORTH BROOKFIELD","MA","PRIMARY",42.27,-72.08,"NA-US-MA-NORTH BROOKFIELD","false",2223,3925,90390169
"02355","PO BOX","NORTH CARVER","MA","PRIMARY",41.91,-70.79,"NA-US-MA-NORTH CARVER","false",,,
"02650","STANDARD","NORTH CHATHAM","MA","PRIMARY",41.70,-69.95,"NA-US-MA-NORTH CHATHAM","false",558,861,16776743
"01863","STANDARD","NORTH CHELMSFORD","MA","PRIMARY",42.63,-71.39,"NA-US-MA-NORTH CHELMSFORD","false",4556,7753,242656795
"02651","PO BOX","NORTH EASTHAM","MA","PRIMARY",41.84,-69.97,"NA-US-MA-NORTH EASTHAM","false",985,1499,21744173
"02356","STANDARD","NORTH EASTON","MA","PRIMARY",42.05,-71.10,"NA-US-MA-NORTH EASTON","false",5650,10331,422029575
"02357","UNIQUE","NORTH EASTON","MA","PRIMARY",42.05,-71.10,"NA-US-MA-NORTH EASTON","false",,,
"02556","STANDARD","NORTH FALMOUTH","MA","PRIMARY",41.64,-70.63,"NA-US-MA-NORTH FALMOUTH","false",1984,3327,93381259
"02565","PO BOX","SILVER BEACH","MA","PRIMARY",41.63,-70.64,"NA-US-MA-SILVER BEACH","false",,,
"01536","STANDARD","NORTH GRAFTON","MA","PRIMARY",42.23,-71.69,"NA-US-MA-NORTH GRAFTON","false",3265,5828,214773967
"02059","PO BOX","NORTH MARSHFIELD","MA","PRIMARY",42.10,-70.71,"NA-US-MA-NORTH MARSHFIELD","false",,,
"01537","STANDARD","NORTH OXFORD","MA","PRIMARY",42.16,-71.88,"NA-US-MA-NORTH OXFORD","false",1186,1951,51233021
"02358","PO BOX","NORTH PEMBROKE","MA","PRIMARY",42.09,-70.78,"NA-US-MA-NORTH PEMBROKE","false",,,
"01864","STANDARD","NORTH READING","MA","PRIMARY",42.56,-71.06,"NA-US-MA-NORTH READING","false",7430,13411,518665929
"01889","UNIQUE","NORTH READING","MA","PRIMARY",42.56,-71.06,"NA-US-MA-NORTH READING","false",,,
"05544","UNIQUE","ANDOVER","MA","PRIMARY",42.65,-71.14,"NA-US-MA-ANDOVER","false",,,
"01430","STANDARD","ASHBURNHAM","MA","PRIMARY",42.63,-71.90,"NA-US-MA-ASHBURNHAM","false",2914,5364,140443240
"01431","STANDARD","ASHBY","MA","PRIMARY",42.68,-71.81,"NA-US-MA-ASHBY","false",1508,2749,69220520
"01721","STANDARD","ASHLAND","MA","PRIMARY",42.25,-71.46,"NA-US-MA-ASHLAND","false",8260,14769,564386680
"01501","STANDARD","AUBURN","MA","PRIMARY",42.20,-71.83,"NA-US-MA-AUBURN","false",8341,14232,392017225
"02322","STANDARD","AVON","MA","PRIMARY",42.11,-71.03,"NA-US-MA-AVON","false",2294,3831,98754584
"01432","STANDARD","AYER","MA","PRIMARY",42.56,-71.58,"NA-US-MA-AYER","false",3632,6017,166253356
"01434","STANDARD","DEVENS","MA","PRIMARY",42.53,-71.61,"NA-US-MA-DEVENS","false",,,
"01436","STANDARD","BALDWINVILLE","MA","PRIMARY",42.60,-72.07,"NA-US-MA-BALDWINVILLE","false",1381,2457,53840371
"02630","STANDARD","BARNSTABLE","MA","PRIMARY",41.70,-70.30,"NA-US-MA-BARNSTABLE","false",1150,1895,50715110
"01730","STANDARD","BEDFORD","MA","PRIMARY",42.48,-71.26,"NA-US-MA-BEDFORD","false",6588,11940,472027119
"01731","STANDARD","HANSCOM AFB","MA","PRIMARY",42.46,-71.28,"NA-US-MA-HANSCOM AFB","false",596,1343,28379331
"02019","STANDARD","BELLINGHAM","MA","PRIMARY",42.09,-71.47,"NA-US-MA-BELLINGHAM","false",8331,14707,436408085
"01503","STANDARD","BERLIN","MA","PRIMARY",42.38,-71.63,"NA-US-MA-BERLIN","false",1402,2462,88697507
"01915","STANDARD","BEVERLY","MA","PRIMARY",42.55,-70.84,"NA-US-MA-BEVERLY","false",18857,31324,1018589958
"01821","STANDARD","BILLERICA","MA","PRIMARY",42.55,-71.26,"NA-US-MA-BILLERICA","false",15356,26961,813476069
"01822","PO BOX","BILLERICA","MA","PRIMARY",42.55,-71.26,"NA-US-MA-BILLERICA","false",,,
"01504","STANDARD","BLACKSTONE","MA","PRIMARY",42.01,-71.50,"NA-US-MA-BLACKSTONE","false",4456,7808,198647907
"01740","STANDARD","BOLTON","MA","PRIMARY",42.43,-71.60,"NA-US-MA-BOLTON","false",2293,4456,228442687
"02108","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",2348,3312,388783474
"02109","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",2966,4145,284385612
"02110","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",2950,4313,231268950
"02111","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",2964,4467,315024986
"02112","PO BOX","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",306,417,9674464
"02113","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",4124,4799,229434216
"02114","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",6447,8116,551322326
"02115","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",7970,9923,460529282
"02116","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",10214,13687,1351420353
"02117","PO BOX","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",309,396,13001966
"02118","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",12160,16795,893323735
"02119","STANDARD","ROXBURY","MA","PRIMARY",42.35,-71.06,"NA-US-MA-ROXBURY","false",11195,17302,323494957
"02120","STANDARD","ROXBURY CROSSING","MA","PRIMARY",42.35,-71.06,"NA-US-MA-ROXBURY CROSSING","false",4992,7048,138391265
"02121","STANDARD","DORCHESTER","MA","PRIMARY",42.35,-71.06,"NA-US-MA-DORCHESTER","false",10281,16415,265819434
"02122","STANDARD","DORCHESTER","MA","PRIMARY",42.35,-71.06,"NA-US-MA-DORCHESTER","false",10504,16592,367358854
"02123","PO BOX","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",270,359,9359735
"02124","STANDARD","DORCHESTER CENTER","MA","PRIMARY",42.35,-71.06,"NA-US-MA-DORCHESTER CENTER","false",21343,33570,728309811
"02125","STANDARD","DORCHESTER","MA","PRIMARY",42.35,-71.06,"NA-US-MA-DORCHESTER","false",14981,22994,501492850
"02126","STANDARD","MATTAPAN","MA","PRIMARY",42.26,-71.10,"NA-US-MA-MATTAPAN","false",12276,19266,399176436
"02127","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",17811,24051,945515117
"02128","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",17518,27419,545015569
"02129","STANDARD","CHARLESTOWN","MA","PRIMARY",42.38,-71.06,"NA-US-MA-CHARLESTOWN","false",9245,13311,726941650
"02130","STANDARD","JAMAICA PLAIN","MA","PRIMARY",42.30,-71.11,"NA-US-MA-JAMAICA PLAIN","false",19207,27060,930225860
"02131","STANDARD","ROSLINDALE","MA","PRIMARY",42.28,-71.13,"NA-US-MA-ROSLINDALE","false",15098,23881,637197973
"02132","STANDARD","WEST ROXBURY","MA","PRIMARY",42.28,-71.16,"NA-US-MA-WEST ROXBURY","false",13457,21756,751009680
"02133","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02134","STANDARD","ALLSTON","MA","PRIMARY",42.35,-71.13,"NA-US-MA-ALLSTON","false",9592,12051,310662266
"02135","STANDARD","BRIGHTON","MA","PRIMARY",42.35,-71.15,"NA-US-MA-BRIGHTON","false",21268,27370,855471186
"02136","STANDARD","HYDE PARK","MA","PRIMARY",42.26,-71.11,"NA-US-MA-HYDE PARK","false",14261,23209,549863633
"02137","PO BOX","READVILLE","MA","PRIMARY",42.25,-71.12,"NA-US-MA-READVILLE","false",,,
"02163","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",630,723,46464955
"02196","PO BOX","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",521,780,56979484
"02199","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",926,1239,131945542
"02201","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02203","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02204","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02205","PO BOX","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",1063,1513,36858731
"02206","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02210","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",1130,1495,125277777
"02211","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02212","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02215","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",6084,7098,288003972
"02217","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02222","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02228","PO BOX","EAST BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-EAST BOSTON","false",,,
"02241","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02266","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02283","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02284","STANDARD","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02293","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02295","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02297","UNIQUE","BOSTON","MA","PRIMARY",42.35,-71.06,"NA-US-MA-BOSTON","false",,,
"02298","PO BOX","BOSTON","MA","PRIMARY",42.34,-71.05,"NA-US-MA-BOSTON","false",,,
"01921","STANDARD","BOXFORD","MA","PRIMARY",42.67,-70.98,"NA-US-MA-BOXFORD","false",3837,7331,381701356
"01505","STANDARD","BOYLSTON","MA","PRIMARY",42.35,-71.73,"NA-US-MA-BOYLSTON","false",2235,3993,154598338
"02020","PO BOX","BRANT ROCK","MA","PRIMARY",42.08,-70.64,"NA-US-MA-BRANT ROCK","false",416,661,19450731
"02631","STANDARD","BREWSTER","MA","PRIMARY",41.76,-70.08,"NA-US-MA-BREWSTER","false",5179,8575,167998522
"02324","STANDARD","BRIDGEWATER","MA","PRIMARY",41.98,-70.97,"NA-US-MA-BRIDGEWATER","false",10960,19223,572230266
"02325","UNIQUE","BRIDGEWATER","MA","PRIMARY",41.98,-70.97,"NA-US-MA-BRIDGEWATER","false",,,
"02301","STANDARD","BROCKTON","MA","PRIMARY",42.08,-71.02,"NA-US-MA-BROCKTON","false",26639,44024,893244392
"02302","STANDARD","BROCKTON","MA","PRIMARY",42.08,-71.02,"NA-US-MA-BROCKTON","false",14983,25132,542792129
"02303","PO BOX","BROCKTON","MA","PRIMARY",42.08,-71.02,"NA-US-MA-BROCKTON","false",700,1124,22756824
"02304","PO BOX","BROCKTON","MA","PRIMARY",42.08,-71.02,"NA-US-MA-BROCKTON","false",,,
"02305","PO BOX","BROCKTON","MA","PRIMARY",42.08,-71.02,"NA-US-MA-BROCKTON","false",,,
"01506","STANDARD","BROOKFIELD","MA","PRIMARY",42.21,-72.10,"NA-US-MA-BROOKFIELD","false",1665,2920,68732705
"02327","PO BOX","BRYANTVILLE","MA","PRIMARY",42.06,-70.80,"NA-US-MA-BRYANTVILLE","false",328,526,11061702
"01803","STANDARD","BURLINGTON","MA","PRIMARY",42.50,-71.20,"NA-US-MA-BURLINGTON","false",12671,22104,728010164
"01805","UNIQUE","BURLINGTON","MA","PRIMARY",42.50,-71.20,"NA-US-MA-BURLINGTON","false",,,
